id;Genero;Edad;Pasajero_frecuente;Tipo_viaje;Clase;Distancia_volada;Comodidad;Servicio_a_bordo;Demora_despegue;Satisfaccion
72821;F;43;SI;Negocios;Business;1013;4;4;10;satisfecho
128899;F;66;SI;Vacaciones;Eco;2454;2;1;2;neutral o insatisfecho
104434;F;23;SI;Vacaciones;Eco;1011;1;5;0;satisfecho
24700;M;46;SI;Negocios;Eco;397;4;1;0;satisfecho
46597;F;25;SI;Negocios;Business;1534;4;3;52;neutral o insatisfecho
114695;M;48;SI;Negocios;Business;2189;5;4;0;satisfecho
41104;M;39;SI;Negocios;Eco;140;5;1;0;satisfecho
88514;M;50;SI;Vacaciones;Eco;545;1;4;0;neutral o insatisfecho
41046;M;54;SI;Vacaciones;Eco;989;1;2;0;neutral o insatisfecho
110670;F;40;SI;Negocios;Business;3952;3;2;17;neutral o insatisfecho
19096;M;31;SI;Vacaciones;Business;323;5;2;0;satisfecho
94958;M;34;SI;Negocios;Eco;192;1;4;15;neutral o insatisfecho
53841;F;45;SI;Negocios;Eco;191;4;1;0;neutral o insatisfecho
52607;F;43;SI;Negocios;Business;3713;2;2;58;neutral o insatisfecho
114491;M;48;SI;Negocios;Business;362;4;1;37;neutral o insatisfecho
2967;F;44;SI;Vacaciones;Eco;737;3;3;7;neutral o insatisfecho
49950;F;21;NO;Negocios;Eco;250;5;4;2;neutral o insatisfecho
78048;M;68;SI;Vacaciones;Eco;227;3;2;5;neutral o insatisfecho
118483;F;25;SI;Negocios;Business;646;4;4;77;satisfecho
88465;M;41;SI;Negocios;Eco;145;5;1;0;satisfecho
102222;M;58;SI;Negocios;Business;2811;5;4;0;satisfecho
79791;M;31;SI;Negocios;Business;1886;4;5;0;satisfecho
39028;M;65;SI;Vacaciones;Eco;406;1;1;15;neutral o insatisfecho
59338;F;58;SI;Negocios;Business;2449;4;4;0;satisfecho
113857;F;22;NO;Negocios;Eco;1363;1;5;0;satisfecho
67041;F;46;SI;Negocios;Business;3028;4;4;0;satisfecho
54971;F;26;SI;Negocios;Business;1635;3;4;13;satisfecho
62322;M;64;SI;Vacaciones;Eco;236;2;3;179;neutral o insatisfecho
77597;M;35;SI;Negocios;Business;731;5;5;10;satisfecho
111328;F;42;SI;Negocios;Eco;283;4;2;17;neutral o insatisfecho
41405;F;29;SI;Negocios;Business;2222;2;2;13;neutral o insatisfecho
33061;F;68;SI;Vacaciones;Eco;84;4;1;0;neutral o insatisfecho
114775;M;58;SI;Negocios;Business;2004;4;4;0;satisfecho
92903;F;42;SI;Negocios;Business;3800;4;4;1;satisfecho
23162;F;61;SI;Vacaciones;Eco;300;5;5;52;neutral o insatisfecho
111746;F;40;SI;Negocios;Business;754;2;5;2;satisfecho
97740;F;27;SI;Negocios;Business;2690;5;5;49;satisfecho
97513;F;44;SI;Negocios;Business;2854;5;4;27;satisfecho
127561;F;41;SI;Negocios;Business;1670;4;4;0;satisfecho
6787;M;69;SI;Negocios;Eco;223;2;2;0;neutral o insatisfecho
30212;F;27;SI;Vacaciones;Eco Plus;31;1;5;8;neutral o insatisfecho
126801;M;31;SI;Negocios;Business;2125;4;3;0;satisfecho
5188;F;51;SI;Negocios;Business;2355;5;5;12;satisfecho
51266;F;46;SI;Negocios;Eco Plus;372;3;3;0;neutral o insatisfecho
18309;M;36;SI;Negocios;Business;3649;5;5;0;satisfecho
80416;M;43;SI;Negocios;Business;2248;5;4;0;satisfecho
39049;M;31;SI;Negocios;Eco Plus;230;3;2;0;satisfecho
83469;M;49;SI;Negocios;Business;3921;5;3;234;satisfecho
4263;M;27;NO;Negocios;Eco;502;5;3;12;neutral o insatisfecho
59185;F;47;SI;Negocios;Business;2290;5;4;13;satisfecho
86282;M;68;SI;Vacaciones;Eco;356;5;4;0;neutral o insatisfecho
9798;M;33;SI;Vacaciones;Eco Plus;383;3;4;0;neutral o insatisfecho
4676;F;36;NO;Negocios;Eco;364;5;5;0;neutral o insatisfecho
101098;F;36;SI;Negocios;Business;758;5;2;0;satisfecho
127069;F;64;SI;Negocios;Business;2290;3;3;20;neutral o insatisfecho
10044;F;33;SI;Negocios;Business;3493;5;4;0;satisfecho
80957;M;63;SI;Negocios;Business;3182;5;4;0;satisfecho
1199;F;56;SI;Vacaciones;Eco;270;5;5;11;neutral o insatisfecho
76424;M;23;NO;Negocios;Eco;405;1;2;4;neutral o insatisfecho
47163;M;37;SI;Negocios;Eco;954;3;2;0;neutral o insatisfecho
73739;F;31;SI;Vacaciones;Eco;192;3;5;0;neutral o insatisfecho
78502;F;30;NO;Negocios;Eco;666;4;1;51;neutral o insatisfecho
70165;M;30;SI;Vacaciones;Eco;550;1;2;0;neutral o insatisfecho
66828;M;39;NO;Negocios;Business;731;4;3;0;neutral o insatisfecho
21955;M;23;NO;Negocios;Eco;551;5;4;0;neutral o insatisfecho
116119;M;47;SI;Vacaciones;Eco;447;5;4;11;satisfecho
50678;M;42;NO;Vacaciones;Eco;134;4;4;0;neutral o insatisfecho
35736;M;42;NO;Negocios;Business;2153;4;4;71;neutral o insatisfecho
105196;M;54;SI;Negocios;Eco Plus;281;2;2;34;neutral o insatisfecho
57487;F;50;SI;Negocios;Business;1589;4;3;5;satisfecho
72812;M;20;SI;Negocios;Eco Plus;1045;2;4;14;neutral o insatisfecho
59864;F;18;SI;Negocios;Eco;937;1;4;3;neutral o insatisfecho
57531;M;39;SI;Negocios;Eco;413;2;3;10;neutral o insatisfecho
105977;F;24;SI;Vacaciones;Eco;2329;3;2;39;neutral o insatisfecho
10930;F;22;NO;Negocios;Eco;247;3;4;0;neutral o insatisfecho
125928;F;47;SI;Vacaciones;Eco;1013;2;2;0;neutral o insatisfecho
28185;F;59;SI;Vacaciones;Eco;873;3;3;0;neutral o insatisfecho
105389;M;24;SI;Vacaciones;Eco;369;3;1;0;neutral o insatisfecho
33957;F;59;SI;Negocios;Business;1554;3;2;0;neutral o insatisfecho
23538;M;53;SI;Vacaciones;Eco;423;4;1;2;satisfecho
1056;F;38;SI;Vacaciones;Eco;158;2;3;0;satisfecho
15548;F;40;SI;Negocios;Business;3826;5;3;97;satisfecho
15059;F;29;SI;Vacaciones;Eco;488;1;3;28;neutral o insatisfecho
21834;F;33;SI;Vacaciones;Eco;640;1;3;100;neutral o insatisfecho
83776;M;56;SI;Negocios;Business;3175;4;5;3;satisfecho
114851;M;45;SI;Negocios;Business;2689;4;2;252;satisfecho
12392;F;58;SI;Negocios;Business;1640;4;5;23;satisfecho
2240;M;62;NO;Negocios;Business;1041;2;4;6;satisfecho
53145;M;56;SI;Vacaciones;Eco;413;4;5;0;neutral o insatisfecho
32270;M;21;NO;Negocios;Eco;102;5;3;5;neutral o insatisfecho
93233;M;21;NO;Negocios;Business;1694;2;3;0;satisfecho
57338;F;42;NO;Negocios;Eco;414;3;3;8;neutral o insatisfecho
102309;F;48;SI;Negocios;Business;3461;5;4;9;satisfecho
26653;F;44;SI;Negocios;Eco;270;4;4;0;neutral o insatisfecho
91760;M;48;SI;Negocios;Business;588;3;3;0;neutral o insatisfecho
60914;F;34;SI;Negocios;Business;888;5;3;26;satisfecho
33744;F;40;SI;Negocios;Eco;2277;5;1;0;satisfecho
52528;M;52;SI;Negocios;Business;160;3;5;0;satisfecho
26747;F;29;NO;Negocios;Eco;859;1;3;0;neutral o insatisfecho
79537;M;24;NO;Negocios;Eco;762;4;5;0;satisfecho
110097;M;37;SI;Negocios;Business;1048;4;1;41;neutral o insatisfecho
121756;F;55;SI;Negocios;Business;337;5;3;0;satisfecho
46230;M;35;SI;Negocios;Business;2116;2;3;0;satisfecho
19940;F;22;SI;Vacaciones;Eco;315;4;5;1;neutral o insatisfecho
108793;F;30;SI;Negocios;Business;2264;4;5;0;satisfecho
19416;M;26;SI;Negocios;Eco;645;5;1;11;satisfecho
98907;M;39;SI;Negocios;Business;543;4;4;0;satisfecho
26499;F;33;SI;Negocios;Business;829;2;4;10;satisfecho
112540;F;30;SI;Negocios;Business;862;5;5;7;satisfecho
57967;F;49;SI;Vacaciones;Eco;1911;5;5;0;neutral o insatisfecho
96412;F;28;SI;Vacaciones;Eco;1342;4;2;2;neutral o insatisfecho
83421;F;55;SI;Vacaciones;Eco;632;4;4;0;neutral o insatisfecho
69637;F;36;SI;Negocios;Business;2120;5;5;0;satisfecho
73307;M;50;SI;Negocios;Business;2762;5;5;0;satisfecho
59951;M;46;SI;Negocios;Business;3077;5;4;2;satisfecho
70469;M;27;NO;Negocios;Business;867;2;5;0;neutral o insatisfecho
35377;F;27;NO;Negocios;Eco;972;5;2;0;neutral o insatisfecho
14920;F;51;SI;Vacaciones;Eco;240;5;2;0;neutral o insatisfecho
67834;M;55;SI;Negocios;Business;3020;5;4;0;satisfecho
86233;F;41;SI;Vacaciones;Eco;306;5;2;0;satisfecho
21480;F;38;SI;Negocios;Eco;331;2;4;65;neutral o insatisfecho
95959;F;66;SI;Negocios;Business;3389;5;5;0;satisfecho
114453;F;51;SI;Negocios;Business;342;5;4;0;satisfecho
86145;M;40;SI;Negocios;Business;356;4;5;26;satisfecho
2689;F;25;NO;Negocios;Business;562;5;3;21;neutral o insatisfecho
81066;F;37;NO;Negocios;Business;931;3;2;0;neutral o insatisfecho
72645;M;55;SI;Vacaciones;Eco;985;3;3;0;neutral o insatisfecho
35404;M;39;NO;Negocios;Eco;641;3;2;0;neutral o insatisfecho
17645;F;33;SI;Negocios;Business;3988;2;4;48;satisfecho
70994;M;26;NO;Negocios;Business;802;1;5;90;neutral o insatisfecho
34914;F;33;SI;Negocios;Business;395;4;4;0;satisfecho
60102;M;50;SI;Negocios;Business;3161;4;3;0;satisfecho
81549;F;30;SI;Vacaciones;Eco Plus;1124;2;3;0;neutral o insatisfecho
118922;M;46;SI;Vacaciones;Eco;587;4;4;0;neutral o insatisfecho
15058;M;18;SI;Vacaciones;Eco;576;4;2;0;neutral o insatisfecho
49487;F;20;NO;Negocios;Eco;262;2;3;15;neutral o insatisfecho
108536;M;44;SI;Vacaciones;Eco Plus;649;5;1;0;neutral o insatisfecho
16631;F;45;SI;Negocios;Business;3515;4;4;0;neutral o insatisfecho
2918;F;25;NO;Negocios;Business;806;4;3;0;neutral o insatisfecho
76230;F;57;NO;Negocios;Business;1175;3;4;0;satisfecho
60403;F;33;SI;Vacaciones;Eco;1476;1;1;0;neutral o insatisfecho
32111;F;41;SI;Negocios;Business;3170;4;4;0;satisfecho
96789;M;31;SI;Negocios;Business;781;5;4;13;satisfecho
34591;M;43;SI;Negocios;Eco;1617;4;4;0;satisfecho
122069;F;57;SI;Negocios;Business;130;2;5;0;satisfecho
71505;F;41;SI;Negocios;Business;3220;4;2;86;satisfecho
95935;F;21;SI;Vacaciones;Eco;1504;2;5;0;neutral o insatisfecho
50302;F;64;SI;Negocios;Business;89;2;3;0;neutral o insatisfecho
110113;F;43;SI;Negocios;Business;1990;5;2;30;satisfecho
71370;M;42;NO;Negocios;Business;258;3;4;7;satisfecho
99129;F;35;SI;Vacaciones;Eco;453;5;2;139;neutral o insatisfecho
102431;M;57;SI;Vacaciones;Eco;223;2;5;0;neutral o insatisfecho
112382;F;30;SI;Negocios;Business;3364;5;5;42;satisfecho
104077;F;49;SI;Vacaciones;Eco;359;4;3;5;neutral o insatisfecho
54398;F;49;SI;Negocios;Eco;305;4;2;0;neutral o insatisfecho
125010;M;70;SI;Vacaciones;Eco;184;1;5;0;neutral o insatisfecho
120398;M;36;SI;Negocios;Business;3860;4;2;0;neutral o insatisfecho
12446;F;54;SI;Vacaciones;Eco;201;3;3;4;neutral o insatisfecho
68150;M;48;SI;Negocios;Business;603;5;4;0;satisfecho
66194;M;22;NO;Negocios;Eco;550;2;4;0;satisfecho
70337;M;32;SI;Negocios;Eco;986;2;3;99;neutral o insatisfecho
116603;M;41;SI;Negocios;Business;2112;4;5;0;satisfecho
23197;M;45;SI;Negocios;Eco Plus;223;3;1;0;satisfecho
58715;M;23;NO;Negocios;Eco;606;2;4;21;neutral o insatisfecho
78026;M;37;SI;Negocios;Eco;332;3;1;0;satisfecho
67366;M;49;SI;Negocios;Business;641;5;4;0;satisfecho
74474;F;25;NO;Negocios;Eco;1242;4;2;0;neutral o insatisfecho
79387;M;56;SI;Negocios;Business;3705;4;4;0;satisfecho
21470;M;77;NO;Negocios;Eco;399;1;4;0;satisfecho
107580;M;37;SI;Negocios;Business;1521;4;4;0;satisfecho
116080;F;33;SI;Vacaciones;Eco;296;5;3;20;neutral o insatisfecho
29689;M;24;NO;Negocios;Eco;717;2;1;0;neutral o insatisfecho
9088;F;30;SI;Vacaciones;Eco;160;1;2;34;neutral o insatisfecho
120995;F;37;SI;Negocios;Business;1013;3;3;0;neutral o insatisfecho
20558;M;37;SI;Negocios;Eco;606;3;3;0;neutral o insatisfecho
54341;M;62;SI;Vacaciones;Eco;1597;2;4;2;neutral o insatisfecho
39005;F;43;SI;Negocios;Business;406;4;3;0;neutral o insatisfecho
111012;M;60;SI;Negocios;Business;197;4;4;26;satisfecho
12959;M;41;SI;Negocios;Eco Plus;674;4;1;12;satisfecho
4445;M;19;SI;Vacaciones;Eco;762;5;5;17;neutral o insatisfecho
24905;F;28;SI;Negocios;Eco;762;1;3;0;satisfecho
36152;F;48;SI;Vacaciones;Eco;818;4;1;0;neutral o insatisfecho
109176;F;67;SI;Negocios;Eco;793;4;2;58;neutral o insatisfecho
90530;M;25;NO;Negocios;Business;594;5;3;0;satisfecho
23828;F;60;SI;Vacaciones;Eco Plus;438;4;5;0;neutral o insatisfecho
92035;F;28;SI;Negocios;Business;1535;4;5;0;satisfecho
123397;F;57;SI;Negocios;Business;1337;4;3;0;satisfecho
64838;F;37;NO;Negocios;Eco;190;1;1;77;neutral o insatisfecho
51873;M;25;NO;Negocios;Eco;771;1;5;0;neutral o insatisfecho
91548;M;38;NO;Negocios;Business;280;4;1;0;neutral o insatisfecho
42290;F;38;SI;Negocios;Business;2050;4;5;0;satisfecho
42711;F;24;NO;Negocios;Eco Plus;627;4;2;0;neutral o insatisfecho
119578;F;51;SI;Negocios;Business;2552;4;5;0;satisfecho
41832;M;45;NO;Negocios;Eco;462;3;5;0;satisfecho
2160;M;22;NO;Negocios;Business;624;3;5;81;satisfecho
31040;M;33;SI;Negocios;Business;2764;5;5;6;satisfecho
10291;F;58;NO;Negocios;Business;316;3;3;0;satisfecho
43192;F;27;SI;Negocios;Eco;651;4;4;0;satisfecho
87152;M;26;NO;Negocios;Business;946;2;3;0;satisfecho
82789;M;60;SI;Vacaciones;Eco;231;3;3;23;neutral o insatisfecho
119788;F;32;SI;Negocios;Business;912;4;3;0;satisfecho
17740;F;23;SI;Negocios;Business;383;2;4;0;neutral o insatisfecho
7162;M;49;SI;Negocios;Business;2890;5;5;68;satisfecho
26547;F;53;SI;Vacaciones;Eco;990;4;5;0;neutral o insatisfecho
100386;M;66;SI;Vacaciones;Eco;1034;2;4;22;neutral o insatisfecho
79178;M;46;SI;Negocios;Business;2422;4;4;26;satisfecho
100944;F;52;SI;Negocios;Business;1204;4;4;10;satisfecho
18597;F;29;NO;Negocios;Eco;305;5;2;39;neutral o insatisfecho
127152;F;53;SI;Vacaciones;Eco;646;1;4;0;neutral o insatisfecho
4137;F;23;NO;Negocios;Eco;544;3;3;0;neutral o insatisfecho
109974;M;18;SI;Vacaciones;Eco;1204;4;4;62;neutral o insatisfecho
51803;F;29;SI;Vacaciones;Eco;370;4;3;0;neutral o insatisfecho
14510;M;60;SI;Vacaciones;Eco;328;1;1;0;satisfecho
92207;M;48;SI;Vacaciones;Eco;1956;3;4;0;neutral o insatisfecho
128957;M;52;SI;Negocios;Business;414;5;5;2;satisfecho
17381;M;20;NO;Negocios;Eco;637;4;4;0;neutral o insatisfecho
87992;F;57;SI;Negocios;Business;646;4;4;0;satisfecho
82465;F;55;SI;Vacaciones;Eco;502;5;5;0;neutral o insatisfecho
128167;F;22;NO;Negocios;Eco;928;1;4;12;satisfecho
2942;F;24;NO;Negocios;Business;737;4;3;22;satisfecho
104964;M;41;SI;Negocios;Business;3108;5;4;17;satisfecho
114330;F;70;SI;Vacaciones;Eco;862;1;1;0;neutral o insatisfecho
40662;M;35;SI;Negocios;Business;590;3;3;0;neutral o insatisfecho
29435;F;38;SI;Negocios;Business;421;5;4;0;satisfecho
23804;M;44;NO;Negocios;Eco;304;5;4;34;neutral o insatisfecho
39243;F;39;SI;Negocios;Eco;160;4;3;0;satisfecho
6460;M;41;SI;Negocios;Eco Plus;213;4;2;21;neutral o insatisfecho
11285;M;29;SI;Vacaciones;Eco;270;3;4;0;neutral o insatisfecho
38817;M;26;SI;Vacaciones;Eco;353;3;1;0;neutral o insatisfecho
65023;M;70;SI;Vacaciones;Eco;190;1;3;12;neutral o insatisfecho
97123;F;25;NO;Negocios;Eco;1242;5;2;51;neutral o insatisfecho
124537;F;53;SI;Negocios;Business;1276;4;3;0;satisfecho
2468;F;58;SI;Vacaciones;Eco;773;4;1;5;neutral o insatisfecho
125749;F;70;SI;Vacaciones;Business;861;5;5;0;neutral o insatisfecho
8918;M;24;NO;Negocios;Eco;661;4;4;0;neutral o insatisfecho
120773;F;30;NO;Negocios;Eco;678;1;1;5;neutral o insatisfecho
35517;F;38;SI;Vacaciones;Eco;1144;3;5;0;neutral o insatisfecho
125762;M;51;SI;Negocios;Business;920;3;4;199;satisfecho
124382;M;55;SI;Vacaciones;Eco;808;4;3;0;satisfecho
123280;F;52;SI;Vacaciones;Eco;328;3;3;21;neutral o insatisfecho
32664;M;41;SI;Negocios;Eco;163;5;1;0;satisfecho
85461;F;35;SI;Negocios;Business;214;2;1;6;neutral o insatisfecho
108650;F;42;SI;Negocios;Business;1747;5;5;13;satisfecho
93490;F;40;SI;Negocios;Business;1613;5;5;15;satisfecho
45779;F;49;SI;Negocios;Business;2094;2;5;0;satisfecho
15583;F;24;NO;Negocios;Eco;229;5;1;0;neutral o insatisfecho
92081;F;62;NO;Negocios;Eco;1589;3;3;0;neutral o insatisfecho
46019;F;18;NO;Negocios;Eco;898;1;2;14;satisfecho
38276;M;58;SI;Vacaciones;Eco;1133;3;3;14;neutral o insatisfecho
119775;M;32;SI;Negocios;Business;936;5;3;0;satisfecho
98238;F;38;NO;Negocios;Business;1072;2;5;7;satisfecho
25952;F;42;SI;Negocios;Business;3553;2;5;8;satisfecho
59309;M;44;SI;Negocios;Business;2338;5;5;0;satisfecho
48551;M;24;SI;Vacaciones;Eco;853;1;3;0;neutral o insatisfecho
20014;F;34;SI;Vacaciones;Eco;599;4;4;0;neutral o insatisfecho
53703;F;50;SI;Negocios;Business;2842;3;2;3;neutral o insatisfecho
6295;F;60;SI;Negocios;Business;693;4;4;29;satisfecho
123018;M;23;NO;Negocios;Eco;631;5;3;0;neutral o insatisfecho
67833;F;33;SI;Negocios;Business;1235;4;3;17;neutral o insatisfecho
108846;M;48;SI;Negocios;Business;1947;5;3;14;satisfecho
107693;F;30;SI;Negocios;Business;2453;4;3;0;satisfecho
5156;F;67;SI;Vacaciones;Eco;622;5;3;0;neutral o insatisfecho
5069;M;64;SI;Negocios;Eco;223;2;4;6;neutral o insatisfecho
45231;F;26;NO;Negocios;Eco;911;4;4;59;neutral o insatisfecho
111374;M;39;NO;Negocios;Eco;1050;3;3;21;neutral o insatisfecho
85612;F;31;SI;Vacaciones;Eco;259;1;1;0;neutral o insatisfecho
62250;M;55;SI;Vacaciones;Eco;2425;5;3;0;neutral o insatisfecho
22154;M;55;SI;Negocios;Eco;533;4;5;17;satisfecho
112559;M;66;SI;Vacaciones;Eco Plus;948;5;3;0;neutral o insatisfecho
4367;M;44;SI;Negocios;Business;2974;4;3;47;neutral o insatisfecho
113028;F;25;NO;Negocios;Business;543;4;3;51;neutral o insatisfecho
68970;F;25;NO;Negocios;Business;700;5;3;0;neutral o insatisfecho
125219;M;70;SI;Vacaciones;Eco;651;2;5;7;neutral o insatisfecho
50519;F;34;SI;Vacaciones;Eco;78;4;4;127;neutral o insatisfecho
58618;F;54;SI;Negocios;Business;235;1;4;1;satisfecho
70322;F;52;SI;Negocios;Business;3002;5;5;0;satisfecho
63950;M;45;SI;Vacaciones;Eco;1192;2;4;1;neutral o insatisfecho
129715;F;41;SI;Negocios;Business;337;5;4;0;satisfecho
12615;F;45;SI;Negocios;Business;1843;2;2;75;neutral o insatisfecho
114308;M;59;SI;Vacaciones;Eco;909;3;1;0;neutral o insatisfecho
21779;F;35;SI;Negocios;Business;241;5;5;48;satisfecho
93311;M;37;SI;Vacaciones;Eco;1733;5;5;0;neutral o insatisfecho
39231;M;25;SI;Negocios;Business;268;2;2;0;satisfecho
92387;F;49;SI;Negocios;Business;1892;4;4;0;satisfecho
8985;F;58;SI;Vacaciones;Eco;725;2;3;0;neutral o insatisfecho
64656;F;37;NO;Negocios;Business;282;5;4;64;satisfecho
55586;F;57;SI;Vacaciones;Eco;1091;3;5;34;neutral o insatisfecho
3497;F;26;SI;Vacaciones;Eco;1080;4;3;5;neutral o insatisfecho
2383;F;39;SI;Negocios;Business;604;5;4;31;satisfecho
45214;F;33;SI;Negocios;Business;1512;1;2;0;satisfecho
4757;M;57;SI;Vacaciones;Business;403;3;3;0;neutral o insatisfecho
25592;F;49;SI;Vacaciones;Eco;696;4;5;0;neutral o insatisfecho
33862;F;36;SI;Vacaciones;Eco;1698;3;4;0;neutral o insatisfecho
16037;F;51;SI;Negocios;Eco Plus;780;5;2;228;satisfecho
7646;M;49;SI;Negocios;Business;2032;4;4;0;satisfecho
119701;M;30;SI;Negocios;Business;3919;3;5;0;satisfecho
101473;M;28;SI;Negocios;Business;2788;2;4;0;neutral o insatisfecho
115000;M;50;SI;Negocios;Business;2097;4;4;53;satisfecho
50269;F;54;SI;Negocios;Business;2403;4;3;0;neutral o insatisfecho
67400;M;30;NO;Negocios;Business;678;2;4;48;neutral o insatisfecho
66753;F;53;SI;Vacaciones;Eco;802;5;4;0;neutral o insatisfecho
42957;F;51;SI;Negocios;Eco;192;1;4;0;satisfecho
42160;F;58;SI;Negocios;Eco;329;4;1;211;satisfecho
76083;F;62;SI;Negocios;Eco;269;1;5;0;satisfecho
72100;M;37;SI;Vacaciones;Eco;2486;4;2;11;neutral o insatisfecho
22539;F;58;SI;Vacaciones;Eco Plus;208;2;4;0;neutral o insatisfecho
49323;M;46;SI;Negocios;Business;1512;1;5;0;satisfecho
74506;F;29;NO;Negocios;Eco;1235;1;4;0;neutral o insatisfecho
100335;M;33;SI;Negocios;Business;1130;4;2;14;satisfecho
85821;M;29;SI;Vacaciones;Eco;666;3;3;0;neutral o insatisfecho
117046;F;29;SI;Negocios;Business;646;1;1;124;neutral o insatisfecho
126684;M;54;SI;Negocios;Business;2402;4;4;0;satisfecho
77229;F;23;NO;Negocios;Eco;1590;2;4;4;satisfecho
1839;M;39;SI;Vacaciones;Eco;408;3;3;0;neutral o insatisfecho
26327;F;28;NO;Negocios;Business;834;1;5;0;satisfecho
21322;F;34;NO;Negocios;Business;761;1;4;24;neutral o insatisfecho
124040;F;50;SI;Negocios;Business;1849;5;4;0;satisfecho
9517;F;26;SI;Negocios;Business;2605;5;5;19;satisfecho
53415;M;49;SI;Negocios;Eco;2358;4;3;7;satisfecho
71635;M;44;SI;Vacaciones;Eco;1012;5;3;53;neutral o insatisfecho
48822;M;28;SI;Vacaciones;Business;308;1;3;31;neutral o insatisfecho
17681;F;43;SI;Negocios;Business;1039;4;4;0;satisfecho
82913;M;48;SI;Vacaciones;Eco;645;3;5;98;neutral o insatisfecho
41654;F;44;SI;Negocios;Business;1811;3;5;0;satisfecho
93432;F;52;SI;Negocios;Eco;671;3;3;17;neutral o insatisfecho
13227;F;49;NO;Negocios;Eco;657;5;1;0;neutral o insatisfecho
18172;F;25;NO;Negocios;Eco;363;5;5;0;neutral o insatisfecho
45777;M;40;SI;Negocios;Business;391;5;5;0;satisfecho
90438;F;49;SI;Negocios;Business;1940;5;5;0;satisfecho
48852;M;56;SI;Vacaciones;Business;262;2;1;0;neutral o insatisfecho
5934;M;53;SI;Vacaciones;Eco;173;4;5;4;neutral o insatisfecho
83643;M;26;NO;Negocios;Business;577;5;4;0;neutral o insatisfecho
101943;F;39;SI;Negocios;Business;3799;5;4;0;satisfecho
93181;F;47;SI;Vacaciones;Eco;1075;1;2;0;neutral o insatisfecho
89689;F;47;NO;Negocios;Eco;550;3;1;6;neutral o insatisfecho
65918;F;24;NO;Negocios;Eco;569;1;2;0;neutral o insatisfecho
43227;F;22;NO;Negocios;Eco Plus;423;3;3;20;satisfecho
112264;F;28;NO;Negocios;Eco;1506;1;3;22;neutral o insatisfecho
100526;F;41;SI;Vacaciones;Eco;759;4;5;0;neutral o insatisfecho
117510;F;25;SI;Vacaciones;Eco;507;4;1;0;satisfecho
92578;M;42;SI;Vacaciones;Eco Plus;2139;2;4;0;neutral o insatisfecho
4973;M;60;SI;Negocios;Business;3479;5;3;55;satisfecho
88938;F;28;SI;Negocios;Business;2270;4;5;0;satisfecho
90602;F;39;SI;Negocios;Business;581;5;4;3;satisfecho
59767;M;29;NO;Negocios;Eco;895;5;3;28;neutral o insatisfecho
69083;F;52;SI;Vacaciones;Eco;1389;4;3;5;neutral o insatisfecho
70601;M;54;SI;Negocios;Business;3273;5;3;56;satisfecho
14111;F;37;SI;Negocios;Eco Plus;201;4;1;0;satisfecho
73546;F;41;SI;Vacaciones;Eco;594;2;1;25;neutral o insatisfecho
30513;M;51;SI;Negocios;Eco;377;5;5;1;satisfecho
108162;F;19;SI;Vacaciones;Eco;1166;3;5;13;neutral o insatisfecho
32659;M;38;SI;Negocios;Business;101;3;2;6;neutral o insatisfecho
28534;F;29;NO;Negocios;Eco;1035;4;1;0;neutral o insatisfecho
119138;F;31;SI;Negocios;Business;2062;5;5;0;satisfecho
5653;M;54;SI;Negocios;Business;3109;5;1;0;satisfecho
49341;M;52;SI;Negocios;Business;3201;5;4;0;satisfecho
126291;M;63;SI;Vacaciones;Eco;631;4;2;20;neutral o insatisfecho
58254;F;43;SI;Negocios;Business;2072;4;4;2;satisfecho
13781;F;44;SI;Negocios;Eco;925;2;4;0;satisfecho
12850;F;48;SI;Vacaciones;Eco;817;4;2;2;neutral o insatisfecho
91521;F;47;SI;Vacaciones;Eco;1626;1;3;0;neutral o insatisfecho
18855;F;53;SI;Negocios;Business;551;4;1;0;neutral o insatisfecho
116313;F;65;SI;Vacaciones;Eco;390;3;4;2;neutral o insatisfecho
49452;M;49;SI;Negocios;Business;207;5;4;0;satisfecho
43945;F;42;SI;Negocios;Business;473;1;4;0;satisfecho
33574;F;53;SI;Negocios;Eco;399;4;2;0;neutral o insatisfecho
43616;M;60;SI;Negocios;Eco;190;4;5;0;satisfecho
101016;M;53;SI;Negocios;Business;3149;4;1;11;satisfecho
63131;M;48;SI;Negocios;Business;2628;3;2;0;neutral o insatisfecho
29667;M;29;SI;Vacaciones;Eco;1448;1;1;0;neutral o insatisfecho
103037;F;34;SI;Negocios;Business;3402;3;1;66;neutral o insatisfecho
